sim,radiotype,radio,mcc,mnc,area,cellid,unit,lat,lon,signal,extra,acc,time,speed,bearing,alt,api,device
1,LTE,LTE,244,91,4230,37088011,435,60.1702922,24.7631069,-94,,21.6,1696065797315,0.3,218.5,-6.1,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088011,435,60.1702794,24.7630914,-94,,36.9,1696065804947,0.2,213.2,-6.0,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088011,435,60.1702851,24.7631014,-94,,44.7,1696065809855,0.1,0.0,-6.0,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088011,435,60.1703023,24.7631247,-95,,58.3,1696065814677,0.1,36.8,-6.0,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088011,435,60.1703794,24.7632982,-94,,82.5,1696065824922,0.8,47.9,-14.4,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088011,435,60.1703879,24.7633156,-95,,110.0,1696065830951,0.6,47.5,-6.0,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088011,435,60.1703928,24.7633243,-102,,207.1,1696065835805,0.5,46.9,3.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088011,435,60.1703191,24.7632521,-105,,82.5,1696065841028,0.2,168.6,4.4,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088277,145,60.1703016,24.7632425,-106,,178.4,1696065845824,0.2,179.6,4.4,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088277,145,60.170287,24.763236,-102,,278.7,1696065850839,0.3,183.6,-0.4,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088277,145,60.1702736,24.7632298,-95,,379.0,1696065855851,0.3,186.0,-12.4,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088277,145,60.1702611,24.7632236,-92,,479.1,1696065860857,0.3,187.7,1.6,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088277,145,60.1702495,24.7632174,-91,,579.3,1696065865869,0.3,189.0,4.4,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088277,145,60.1745016,24.782056,-96,,87.6,1696065871118,0.0,0.0,5.5,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088267,144,60.1745016,24.782056,-101,,183.0,1696065875889,0.0,0.0,5.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088267,144,60.1745016,24.782056,-100,,283.1,1696065880891,0.0,0.0,0.5,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088267,144,60.1745016,24.782056,-98,,383.2,1696065885898,0.0,0.0,0.5,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088267,144,60.1744918,24.7806864,-95,,87.6,1696065890977,3.1,269.2,0.1,33,Samsung_SM-S911B
