sim,radiotype,radio,mcc,mnc,area,cellid,unit,lat,lon,signal,extra,acc,time,speed,bearing,alt,api,device
1,LTE,LTE,244,91,4230,37088267,144,60.1745305,24.7803969,-91,,82.5,1696065914576,0.2,309.2,0.3,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088267,144,60.1745022,24.780185,-90,,39.6,1696065919976,0.7,264.7,0.1,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088267,144,60.1745131,24.7803345,-91,,104.1,1696065924664,1.2,81.3,-7.0,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088267,144,60.1744868,24.7806524,-96,,98.4,1696065929679,2.6,96.2,-7.4,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088267,144,60.174472,24.7815627,-99,,98.4,1696065934705,6.8,92.6,0.1,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088267,144,60.1744636,24.7820206,-102,,194.2,1696065939496,6.0,92.4,4.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088267,144,60.1744588,24.7823088,-106,,294.4,1696065944505,4.6,92.2,-1.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088289,92,60.1744572,24.7824438,-108,,397.0,1696065949635,3.3,92.1,0.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088289,92,60.1744611,24.7823329,-97,,573.2,1696065958446,1.5,91.7,-4.4,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088289,92,60.1744616,24.7823399,-94,,673.3,1696065963452,1.2,91.5,10.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088289,92,60.1744622,24.7823315,-93,,773.5,1696065968458,1.0,91.4,9.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088289,92,60.1744629,24.7823156,-100,,873.8,1696065973473,0.8,91.3,11.0,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088289,92,60.1744636,24.7822962,-104,,974.2,1696065978496,0.6,91.2,0.3,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088525,444,60.1744642,24.7822753,-102,,1074.5,1696065983512,0.5,91.0,0.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088525,444,60.1744648,24.782254,-98,,1174.7,1696065988521,0.4,90.9,-3.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088525,444,60.1744654,24.7822329,-98,,1274.8,1696065993525,0.4,90.7,-5.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088525,444,60.1748509,24.8035055,-97,,77.6,1696065998364,0.0,0.0,-6.1,33,Samsung_SM-S911B
