sim,radiotype,radio,mcc,mnc,area,cellid,unit,lat,lon,signal,extra,acc,time,speed,bearing,alt,api,device
1,LTE,LTE,244,12,113,2112770,252,60.1703689,24.7631158,-100,,383.1,1696064074429,0.1,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703728,24.7631129,-100,,481.3,1696064079342,0.1,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703764,24.7631103,-100,,581.8,1696064084365,0.1,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703794,24.7631085,-100,,683.0,1696064089425,0.1,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703817,24.7631076,-100,,782.4,1696064094398,0.1,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703834,24.7631072,-100,,882.9,1696064099422,0.1,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703845,24.7631073,-100,,984.6,1696064104505,0.1,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703852,24.7631077,-100,,1083.8,1696064109465,0.1,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703856,24.7631083,-100,,1186.1,1696064114583,0.0,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703856,24.7631091,-100,,1284.6,1696064119504,0.0,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703853,24.76311,-100,,1385.2,1696064124536,0.0,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703849,24.7631109,-100,,1486.8,1696064129618,0.0,0.0,-5.7,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2112770,252,60.1703843,24.7631119,-100,,1588.6,1696064134708,0.0,0.0,-5.7,31,Xiaomi_M2007J3SY
