sim,radiotype,radio,mcc,mnc,area,cellid,unit,lat,lon,signal,extra,acc,time,speed,bearing,alt,api,device
1,LTE,LTE,244,12,102,1874186,57,60.1703078,24.9400735,-94,,35.3,1696577617187,0.9,34.6,0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,102,1874186,57,60.1702844,24.9401358,-94,,42.5,1696577624112,0.5,105.9,-0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,102,1874186,57,60.1702642,24.9401417,-94,,82.5,1696577629214,0.4,157.5,-0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,102,1874186,57,60.1703457,24.9401437,-94,,59.7,1696577634090,1.0,4.2,0.8,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,102,1874186,57,60.1702885,24.9401284,-94,,44.7,1696577638867,0.8,188.4,-0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,102,1874186,57,60.1702546,24.9401204,-94,,87.6,1696577644023,0.8,187.3,-0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,102,1874186,57,60.1702159,24.9401109,-94,,284.6,1696577653871,0.5,187.0,-0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1702289,24.9401148,-94,,355.4,1696577658746,0.3,186.6,-0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1702235,24.9401137,-103,,482.6,1696577663774,0.2,186.5,-0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1721266,24.9480584,-94,,77.6,1696577668994,0.0,0.0,0.8,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1721206,24.9480466,-94,,36.9,1696577674028,0.0,0.0,0.8,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1720261,24.9478406,-94,,28.1,1696577680291,2.5,227.3,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1719929,24.9477631,-94,,39.6,1696577687122,1.3,228.2,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1720091,24.9478061,-94,,20.9,1696577692135,0.3,57.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1720115,24.9478065,-94,,28.9,1696577697075,0.1,0.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1720119,24.9478057,-94,,162.3,1696577707041,0.0,0.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1720119,24.9478055,-94,,261.1,1696577711980,0.0,0.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1720118,24.9478054,-94,,362.6,1696577717055,0.0,0.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871874,4,60.1720114,24.9478052,-105,,513.5,1696577724602,0.0,0.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871892,4,60.1720113,24.9478051,-105,,613.3,1696577729591,0.0,0.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1871892,4,60.1720112,24.9478051,-105,,713.9,1696577734622,0.0,0.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1863444,377,60.1720111,24.9478051,-113,,814.1,1696577739631,0.0,0.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1863426,377,60.1720109,24.947805,-100,,1002.1,1696577749033,0.0,0.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1863426,377,60.1703994,24.9365598,-100,,1100.0,1696577754139,0.0,0.0,0.4,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1863426,377,60.180136,24.9500696,-100,,32.1,1696577759246,0.0,0.0,1.6,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1863426,377,60.1800494,24.9500347,-95,,89.9,1696577764255,0.7,191.3,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,103,1863426,377,60.1799195,24.949987,-95,,48.9,1696577769268,1.6,190.6,5.1,31,Xiaomi_M2007J3SY
