sim,radiotype,radio,mcc,mnc,area,cellid,unit,lat,lon,signal,extra,acc,time,speed,bearing,alt,api,device
1,LTE,LTE,244,91,4230,37088781,192,60.1844949,24.824424,-92,,60.0,1696576884945,0.0,0.0,5.0,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088781,192,60.1845298,24.8233501,-95,,56.4,1696576892960,2.3,273.7,2.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088781,192,60.1845305,24.823123,-96,,104.3,1696576898031,2.3,272.5,-5.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088781,192,60.1845314,24.8233505,-99,,101.3,1696576902984,0.8,275.4,-8.6,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088781,192,60.1844744,24.82412,-101,,72.9,1696576913107,1.1,100.1,1.5,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088781,192,60.1844666,24.8242004,-105,,345.3,1696576919201,0.9,100.4,0.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088779,486,60.1844595,24.8242757,-111,,573.7,1696576924312,0.9,100.5,5.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088801,194,60.1844553,24.8243149,-109,,395.7,1696576929247,0.8,100.7,12.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088801,194,60.1844526,24.8243359,-101,,496.1,1696576934270,0.6,101.3,13.6,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088801,194,60.1844531,24.8243182,-100,,596.3,1696576939278,0.3,103.5,-2.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088801,194,60.1844571,24.8242595,-97,,696.5,1696576944289,0.1,0.0,0.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088801,194,60.1844635,24.8241743,-95,,796.7,1696576949297,0.3,276.3,5.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088801,194,60.1844707,24.8240813,-95,,897.2,1696576954324,0.5,277.7,8.6,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088801,194,60.1844776,24.8239947,-101,,997.4,1696576959333,0.6,278.3,5.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37088801,194,60.1844837,24.8239207,-105,,1098.0,1696576964360,0.7,278.5,-0.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.1844886,24.8238615,-103,,1198.2,1696576969370,0.7,278.7,-4.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.1844924,24.8238163,-100,,1298.4,1696576974384,0.6,278.9,-3.5,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.1844953,24.8237834,-96,,1398.8,1696576979403,0.6,279.0,-4.5,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.1758094,24.8296031,-95,,39.6,1696576984545,0.0,0.0,-4.6,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.1758122,24.8295895,-96,,42.6,1696576989538,0.0,0.0,-3.4,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.1758099,24.8296042,-91,,57.0,1696576991199,0.2,106.2,-5.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.1757825,24.829597,-91,,24.1,1696576996957,0.4,181.4,-1.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.1757815,24.8296315,-90,,48.9,1696577004603,0.1,126.3,0.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.175791,24.829623,-89,,60.0,1696577009731,0.1,0.0,-11.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.1757881,24.8296078,-94,,78.0,1696577014874,0.0,0.0,-12.6,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089037,480,60.1755026,24.829357,-94,,92.9,1696577024740,1.9,204.2,0.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089047,481,60.175457,24.8292346,-99,,104.1,1696577029855,1.8,211.4,4.1,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089047,481,60.1754104,24.8291558,-98,,198.8,1696577034589,1.7,213.2,8.1,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089047,481,60.1753638,24.8290811,-97,,299.1,1696577039603,1.6,214.3,-10.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089047,481,60.175326,24.8289958,-92,,447.4,1696577047022,1.4,216.9,-1.6,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089047,481,60.1752977,24.8289434,-92,,546.1,1696577051954,1.2,218.4,-4.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089057,482,60.1752864,24.8289109,-97,,646.4,1696577056968,0.9,221.4,-2.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089057,482,60.1752968,24.828906,-98,,746.7,1696577061985,0.5,228.5,-23.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089057,482,60.1753249,24.8289254,-89,,848.7,1696577067082,0.2,254.0,-15.1,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089057,482,60.1753624,24.8289609,-88,,947.4,1696577072021,0.2,342.5,-15.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,37089055,164,60.1754017,24.8290022,-96,,1047.7,1696577077037,0.4,11.1,-7.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263445,106,60.1754383,24.8290434,-100,,1148.1,1696577082056,0.5,18.9,-6.3,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263445,106,60.1755526,24.82937,-98,,92.9,1696577087400,1.2,44.1,-13.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263445,106,60.1755772,24.8294186,-93,,186.5,1696577092080,1.0,44.3,-13.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263445,106,60.1755968,24.8294576,-93,,286.9,1696577097099,0.9,44.4,-6.1,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263445,106,60.17561,24.8294838,-95,,387.0,1696577102104,0.7,44.4,-4.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263445,106,60.1756123,24.8294891,-101,,557.4,1696577110627,0.5,44.6,-13.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263445,106,60.175617,24.8294986,-106,,657.5,1696577115631,0.4,44.6,-9.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263437,69,60.1756177,24.8295002,-106,,757.7,1696577120638,0.3,44.7,-13.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263437,69,60.1756141,24.8294933,-97,,857.9,1696577125649,0.2,44.9,-13.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263437,69,60.175607,24.8294796,-92,,958.0,1696577130653,0.1,0.0,-13.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36263437,69,60.1755979,24.8294617,-93,,1058.1,1696577135661,0.0,0.0,-13.9,33,Samsung_SM-S911B
